VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
1,09/24/2018 07:16:16 AM,09/24/2018 07:28:19 AM,N,1,65,34,1,1.6,9.5,0,0.5,2.55,0,,0.3,12.85,1,1
2,09/24/2018 07:16:18 AM,09/24/2018 07:20:48 AM,N,1,62,62,1,0.68,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 07:16:24 AM,09/24/2018 07:33:33 AM,N,1,74,236,4,2.51,12.5,0,0.5,2.7,0,,0.3,16,1,1
2,09/24/2018 07:16:25 AM,09/24/2018 08:17:23 AM,N,1,35,226,1,14.6,50,0,0.5,0,0,,0.3,50.8,1,1
2,09/24/2018 07:16:26 AM,09/24/2018 07:39:29 AM,N,1,75,138,1,8.66,27,0,0.5,4,5.76,,0.3,37.56,1,1
2,09/24/2018 07:16:29 AM,09/24/2018 07:31:12 AM,N,1,74,236,1,1.96,11,0,0.5,2.36,0,,0.3,14.16,1,1
2,09/24/2018 07:16:31 AM,09/24/2018 07:50:31 AM,N,1,85,55,1,7.96,29,0,0.5,0,0,,0.3,29.8,1,1
2,09/24/2018 07:16:33 AM,09/24/2018 07:23:48 AM,N,1,76,76,1,1.3,7,0,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 07:16:37 AM,09/24/2018 07:18:47 AM,N,1,145,145,1,0.58,4,0,0.5,0.2,0,,0.3,5,1,1
2,09/24/2018 07:16:37 AM,09/24/2018 07:22:17 AM,N,1,41,43,1,1.46,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 07:16:38 AM,09/24/2018 07:19:43 AM,N,1,168,247,1,0.64,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 07:16:46 AM,09/24/2018 07:25:52 AM,N,1,42,152,1,1.16,7.5,0,0.5,1,0,,0.3,9.3,1,1
2,09/24/2018 07:16:48 AM,09/24/2018 07:24:00 AM,N,1,74,41,1,1.23,7,0,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 07:16:55 AM,09/24/2018 07:43:21 AM,N,1,56,226,1,5.06,21.5,0,0.5,0,0,,0.3,22.3,1,1
2,09/24/2018 07:16:55 AM,09/24/2018 07:29:10 AM,N,1,42,69,1,1.84,10,0,0.5,0,0,,0.3,12.75,1,1
2,09/24/2018 07:17:15 AM,09/24/2018 07:28:33 AM,N,1,116,238,1,3.43,12.5,0,0.5,3.32,0,,0.3,16.62,1,1
2,09/24/2018 07:17:16 AM,09/24/2018 07:27:10 AM,N,1,42,75,1,0.84,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 07:17:17 AM,09/24/2018 07:32:45 AM,N,1,95,132,1,7.76,22.5,0,0.5,4.66,0,,0.3,27.96,1,1
2,09/24/2018 07:17:20 AM,09/24/2018 07:28:32 AM,N,1,181,97,1,1.55,9,0,0.5,2.45,0,,0.3,12.25,1,1
1,09/24/2018 07:17:29 AM,09/24/2018 07:42:26 AM,N,1,167,242,1,5.2,19.5,0,0.5,3.05,0,,0.3,23.35,1,1
2,09/24/2018 07:17:32 AM,09/24/2018 07:40:34 AM,N,1,146,138,1,4.89,20,0,0.5,10,0,,0.3,30.8,1,1
2,09/24/2018 07:17:38 AM,09/24/2018 07:59:55 AM,N,1,71,25,1,5.31,27.5,0,0.5,0,0,,0.3,28.3,1,1
2,09/24/2018 07:17:40 AM,09/24/2018 07:30:18 AM,N,1,74,127,1,4.47,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 07:17:42 AM,09/24/2018 08:00:07 AM,N,1,250,74,5,6.44,28,0,0.5,0,0,,0.3,28.8,1,1
2,09/24/2018 07:17:44 AM,09/24/2018 07:23:39 AM,N,1,41,74,1,0.49,5.5,0,0.5,1,0,,0.3,7.3,1,1
1,09/24/2018 07:17:46 AM,09/24/2018 07:37:28 AM,N,1,52,231,1,3.3,15,0,0.5,2.37,0,,0.3,18.17,1,1
2,09/24/2018 07:17:48 AM,09/24/2018 07:38:50 AM,N,1,235,116,1,3.22,15.5,0,0.5,0,0,,0.3,18.25,1,1
2,09/24/2018 07:17:48 AM,09/24/2018 07:25:31 AM,N,1,74,152,1,1.32,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 07:17:56 AM,09/24/2018 07:26:42 AM,N,1,166,74,1,1.07,7.5,0,0.5,1.66,0,,0.3,9.96,1,1
2,09/24/2018 07:18:00 AM,09/24/2018 07:21:05 AM,N,1,75,42,1,1.23,5.5,0,0.5,1.26,0,,0.3,7.56,1,1
2,09/24/2018 07:18:01 AM,09/24/2018 07:29:04 AM,N,1,244,243,1,1.91,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,09/24/2018 07:18:01 AM,09/24/2018 07:20:24 AM,N,1,75,263,1,0.35,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,09/24/2018 07:18:02 AM,09/24/2018 07:22:38 AM,N,1,55,55,1,0,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 07:18:04 AM,09/24/2018 07:21:52 AM,N,1,225,17,1,0.85,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 07:18:05 AM,09/24/2018 07:43:13 AM,N,1,150,14,1,7.75,25,0,0.5,0,0,,0.3,25.8,1,1
1,09/24/2018 07:18:07 AM,09/24/2018 07:26:54 AM,N,1,75,119,1,3.8,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 07:18:08 AM,09/24/2018 07:28:53 AM,N,1,260,138,1,3.3,12,0,0.5,3.2,0,,0.3,16,1,1
2,09/24/2018 07:18:21 AM,09/24/2018 07:46:43 AM,N,1,166,100,1,6.51,25,0,0.5,0,0,,0.3,25.8,1,1
2,09/24/2018 07:18:29 AM,09/24/2018 07:25:50 AM,N,1,75,166,5,1.46,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 07:18:31 AM,09/24/2018 07:25:27 AM,N,1,41,152,1,1.11,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 07:18:40 AM,09/24/2018 07:28:59 AM,N,1,55,55,1,2.17,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 07:18:46 AM,09/24/2018 07:49:31 AM,N,1,97,226,1,7.62,27.5,0,0.5,0,0,,0.3,28.3,2,1
2,09/24/2018 07:18:46 AM,09/24/2018 08:28:00 AM,N,1,117,7,1,19.85,62,0,0.5,0,0,,0.3,62.8,1,1
2,09/24/2018 07:18:47 AM,09/24/2018 07:46:39 AM,N,1,145,170,1,2.66,18,0,0.5,4.91,5.76,,0.3,29.47,1,1
2,09/24/2018 07:18:53 AM,09/24/2018 07:32:32 AM,N,1,75,142,1,2.92,12,0,0.5,2.56,0,,0.3,15.36,1,1
2,09/24/2018 07:19:11 AM,09/24/2018 07:24:56 AM,N,1,42,41,1,1.05,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 07:19:12 AM,09/24/2018 07:23:41 AM,N,1,41,152,1,0.97,5.5,0,0.5,0,0,,0.3,6.3,1,1
2,09/24/2018 07:19:12 AM,09/24/2018 07:41:57 AM,N,1,260,145,6,3.59,16.5,0,0.5,0,0,,0.3,17.3,2,1
2,09/24/2018 07:19:17 AM,09/24/2018 08:05:55 AM,N,1,203,91,1,14.47,45.5,0,0.5,0,0,,0.3,46.3,1,1
2,09/24/2018 07:19:19 AM,09/24/2018 07:23:56 AM,N,1,75,41,1,1.33,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 07:19:24 AM,09/24/2018 07:42:20 AM,N,1,40,107,2,6.78,22,0,0.5,4.56,0,,0.3,27.36,1,1
2,09/24/2018 07:19:26 AM,09/24/2018 07:19:31 AM,N,2,41,41,1,0,52,0,0.5,0,0,,0.3,52.8,2,1
2,09/24/2018 07:19:39 AM,09/24/2018 07:42:12 AM,N,1,17,33,1,3.24,16,0,0.5,0,0,,0.3,16.8,1,1
2,09/24/2018 07:19:40 AM,09/24/2018 07:24:42 AM,N,1,74,75,1,1.35,6.5,0,0.5,0,0,,0.3,7.3,1,1
2,09/24/2018 07:19:42 AM,09/24/2018 07:42:29 AM,N,1,33,170,1,6.6,22,0,0.5,4.56,0,,0.3,27.36,1,1
2,09/24/2018 07:19:42 AM,09/24/2018 07:36:00 AM,N,1,166,236,1,2.89,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,09/24/2018 07:19:44 AM,09/24/2018 08:32:19 AM,N,1,213,161,1,10.47,46,0,0.5,0,0,,0.3,46.8,1,1
2,09/24/2018 07:19:46 AM,09/24/2018 07:48:49 AM,N,1,42,246,1,7.09,25,0,0.5,0,0,,0.3,25.8,2,1
2,09/24/2018 07:19:48 AM,09/24/2018 07:30:43 AM,N,1,25,33,1,1.33,9,0,0.5,0,0,,0.3,9.8,1,1
2,09/24/2018 07:19:48 AM,09/24/2018 07:42:57 AM,N,1,41,74,1,3.04,16,0,0.5,0,0,,0.3,16.8,2,1
2,09/24/2018 07:19:51 AM,09/24/2018 07:28:12 AM,N,1,74,75,1,0.89,6.5,0,0.5,1.46,0,,0.3,8.76,1,1
2,09/24/2018 07:19:57 AM,09/24/2018 07:27:30 AM,N,1,41,75,1,1.37,7,0,0.5,0,0,,0.3,7.8,2,1
1,09/24/2018 07:20:04 AM,09/24/2018 07:48:24 AM,N,1,42,141,1,4.8,21,0,0.5,4.35,0,,0.3,26.15,1,1
1,09/24/2018 07:20:06 AM,09/24/2018 07:45:39 AM,N,1,66,230,1,5.1,20.5,0,0.5,4.25,0,,0.3,25.55,1,1
2,09/24/2018 07:20:13 AM,09/24/2018 07:25:05 AM,N,1,7,179,1,1.05,6,0,0.5,0,0,,0.3,6.8,2,1
1,09/24/2018 07:20:15 AM,09/24/2018 07:31:27 AM,N,1,74,75,1,1.2,8.5,0,0.5,0,0,,0.3,9.3,1,1
2,09/24/2018 07:20:22 AM,09/24/2018 08:23:00 AM,N,1,218,179,1,14.26,47,0,0.5,0,0,,0.3,47.8,1,1
2,09/24/2018 07:20:24 AM,09/24/2018 07:50:39 AM,N,1,129,135,1,6.67,25.5,0,0.5,0,0,,0.3,26.3,2,1
2,09/24/2018 07:20:26 AM,09/24/2018 07:52:50 AM,N,1,182,166,1,8.73,27.5,0,0.5,0,0,,0.3,28.3,1,1
2,09/24/2018 07:20:27 AM,09/24/2018 07:39:26 AM,N,1,225,25,1,3.79,15,0,0.5,0,0,,0.3,15.8,1,1
2,09/24/2018 07:20:37 AM,09/24/2018 07:42:24 AM,N,1,75,162,1,2.59,15.5,0,0.5,3.26,0,,0.3,19.56,1,1
2,09/24/2018 07:20:37 AM,09/24/2018 07:26:41 AM,N,1,95,95,1,1.26,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 07:20:37 AM,09/24/2018 07:22:25 AM,N,1,75,74,1,0.79,4,0,0.5,0.96,0,,0.3,5.76,1,1
2,09/24/2018 07:20:41 AM,09/24/2018 07:29:46 AM,N,1,75,142,1,2.09,9.5,0,0.5,1.54,0,,0.3,11.84,1,1
2,09/24/2018 07:20:44 AM,09/24/2018 07:31:27 AM,N,1,130,197,1,1.95,9.5,0,0.5,0,0,,0.3,10.3,1,1
1,09/24/2018 07:20:44 AM,09/24/2018 07:22:54 AM,N,1,74,74,2,0.5,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 07:20:50 AM,09/24/2018 07:27:39 AM,N,1,116,244,1,1.09,7,0,0.5,1.95,0,,0.3,9.75,1,1
2,09/24/2018 07:20:52 AM,09/24/2018 08:11:48 AM,N,1,39,25,1,6.8,33.5,0,0.5,0,0,,0.3,34.3,1,1
2,09/24/2018 07:20:57 AM,09/24/2018 08:20:13 AM,N,1,19,134,1,9.02,41,0,0.5,0,0,,0.3,41.8,1,1
2,09/24/2018 07:21:01 AM,09/24/2018 08:00:08 AM,N,1,42,66,1,11.28,37,0,0.5,3.78,0,,0.3,43.53,1,1
2,09/24/2018 07:21:06 AM,09/24/2018 07:27:42 AM,N,1,41,42,1,0.95,6.5,0,0.5,1,0,,0.3,8.3,1,1
2,09/24/2018 07:21:09 AM,09/24/2018 08:01:40 AM,N,1,61,227,1,6.66,28.5,0,0.5,0,0,,0.3,29.3,1,1
2,09/24/2018 07:21:10 AM,09/24/2018 07:32:40 AM,N,1,55,55,1,2.07,10,0,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 07:21:11 AM,09/24/2018 07:36:02 AM,N,1,55,55,1,0.83,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 07:21:11 AM,09/24/2018 07:26:05 AM,N,1,264,55,1,1.19,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 07:21:18 AM,09/24/2018 07:27:27 AM,N,1,7,179,2,1.01,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 07:21:20 AM,09/24/2018 07:39:30 AM,N,1,74,140,1,3.67,15.5,0,0.5,3.26,0,,0.3,19.56,1,1
2,09/24/2018 07:21:31 AM,09/24/2018 07:28:30 AM,N,1,55,55,1,0.99,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 07:21:35 AM,09/24/2018 07:38:33 AM,N,1,74,238,1,2.75,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,09/24/2018 07:21:41 AM,09/24/2018 07:37:07 AM,N,1,75,162,1,2.56,12,0,0.5,1.28,0,,0.3,14.08,1,1
2,09/24/2018 07:22:01 AM,09/24/2018 07:30:55 AM,N,1,25,40,1,1.36,8,0,0.5,1.5,0,,0.3,12.25,1,1
2,09/24/2018 07:22:03 AM,09/24/2018 07:34:26 AM,N,1,258,76,1,2.67,11,0,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 07:22:05 AM,09/24/2018 07:23:57 AM,N,1,41,74,1,0.38,3.5,0,0.5,1.08,0,,0.3,5.38,1,1
2,09/24/2018 07:22:08 AM,09/24/2018 07:27:49 AM,N,1,55,55,1,1.1,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 07:22:15 AM,09/24/2018 07:59:20 AM,N,1,134,179,1,8.61,29,0,0.5,0,0,,0.3,29.8,2,1
2,09/24/2018 07:22:22 AM,09/24/2018 07:51:22 AM,N,1,244,145,1,8.58,28,0,0.5,6.91,5.76,,0.3,41.47,1,1
2,09/24/2018 07:22:22 AM,09/24/2018 07:30:35 AM,N,1,7,223,1,1.46,7.5,0,0.5,1.66,0,,0.3,9.96,1,1
2,09/24/2018 07:22:25 AM,09/24/2018 07:55:40 AM,N,1,71,65,3,5.14,22.5,0,0.5,0,0,,0.3,23.3,1,1
2,09/24/2018 07:22:26 AM,09/24/2018 07:57:47 AM,N,1,244,164,1,7.8,30.5,0,0.5,7.82,0,,0.3,39.12,1,1
2,09/24/2018 07:22:36 AM,09/24/2018 07:25:06 AM,N,1,75,41,1,0.7,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 07:22:37 AM,09/24/2018 07:41:59 AM,N,1,82,138,1,3.7,16,0,0.5,3.36,0,,0.3,20.16,1,1
2,09/24/2018 07:22:40 AM,09/24/2018 07:42:00 AM,N,1,145,170,1,2.92,14,0,0.5,6.17,5.76,,0.3,26.73,1,1
1,09/24/2018 07:22:50 AM,09/24/2018 08:14:33 AM,N,5,226,141,1,4.4,15,0,0,0,0,,0.3,15.3,2,1
2,09/24/2018 07:22:50 AM,09/24/2018 07:54:42 AM,N,1,81,60,1,4.04,22,0,0.5,0,0,,0.3,22.8,1,1
1,09/24/2018 07:22:53 AM,09/24/2018 07:53:58 AM,N,1,55,55,1,8.5,28,0,0.5,0,0,,0.3,28.8,2,1
2,09/24/2018 07:22:54 AM,09/24/2018 07:46:34 AM,N,1,39,150,1,7.72,25,0,0.5,0,0,,0.3,25.8,1,1
1,09/24/2018 07:22:56 AM,09/24/2018 07:28:59 AM,N,1,243,244,1,1,6,0,0.5,0,0,,0.3,6.8,2,1
1,09/24/2018 07:22:57 AM,09/24/2018 07:32:20 AM,N,1,20,18,1,1.3,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 07:23:03 AM,09/24/2018 07:33:47 AM,N,1,41,236,1,2.07,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,09/24/2018 07:23:04 AM,09/24/2018 07:47:18 AM,N,1,72,89,6,3.2,17,0,0.5,0,0,,0.3,17.8,1,1
2,09/24/2018 07:23:06 AM,09/24/2018 07:23:07 AM,N,5,247,247,2,0.08,14,0,0,0,0,,0,14,1,2
1,09/24/2018 07:23:14 AM,09/24/2018 07:31:58 AM,N,1,74,166,1,2.3,8.5,0,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 07:23:23 AM,09/24/2018 07:42:10 AM,N,1,188,225,1,2.62,13.5,0,0.5,2.86,0,,0.3,17.16,1,1
1,09/24/2018 07:23:27 AM,09/24/2018 07:43:44 AM,N,1,145,138,1,8.4,25,0,0.5,5.15,0,,0.3,30.95,1,1
1,09/24/2018 07:23:28 AM,09/24/2018 07:55:04 AM,N,5,243,138,1,10.6,40,0,0,0,0,,0,40,1,2
2,09/24/2018 07:23:37 AM,09/24/2018 08:03:58 AM,N,1,61,130,1,9.09,34.5,0,0.5,0,0,,0.3,35.3,1,1
2,09/24/2018 07:23:44 AM,09/24/2018 08:04:14 AM,N,1,124,14,1,14.99,45,0,0.5,0,0,,0.3,45.8,1,1
2,09/24/2018 07:23:48 AM,09/24/2018 07:35:23 AM,N,1,11,21,1,1.63,9.5,0,0.5,0,0,,0.3,10.3,1,1
2,09/24/2018 07:23:51 AM,09/24/2018 08:20:51 AM,N,1,78,151,1,6.28,35,0,0.5,0,0,,0.3,35.8,2,1
2,09/24/2018 07:23:55 AM,09/24/2018 08:27:32 AM,N,1,215,126,1,14.81,50,0,0.5,0,5.76,,0.3,56.56,1,1
2,09/24/2018 07:23:56 AM,09/24/2018 07:57:36 AM,N,1,55,35,1,12.69,39.5,0,0.5,0,0,,0.3,40.3,2,1
2,09/24/2018 07:23:59 AM,09/24/2018 07:39:53 AM,N,1,25,17,1,2.55,12,0,0.5,0,0,,0.3,12.8,1,1
2,09/24/2018 07:24:12 AM,09/24/2018 07:30:00 AM,N,1,7,146,1,1.12,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 07:24:15 AM,09/24/2018 07:50:17 AM,N,1,174,126,1,4.54,19,0,0.5,0,0,,0.3,19.8,2,1
2,09/24/2018 07:24:16 AM,09/24/2018 07:31:37 AM,N,1,33,45,1,2.01,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 07:24:18 AM,09/24/2018 07:33:08 AM,N,1,7,70,1,2.38,10,0,0.5,1.5,0,,0.3,12.3,1,1
2,09/24/2018 07:24:19 AM,09/24/2018 07:39:04 AM,N,1,42,69,1,1.62,11,0,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 07:24:23 AM,09/24/2018 07:55:07 AM,N,1,228,55,1,8.43,30,0,0.5,0,0,,0.3,30.8,1,1
2,09/24/2018 07:24:25 AM,09/24/2018 07:33:12 AM,N,1,7,260,1,1.57,8,0,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 07:24:30 AM,09/24/2018 07:41:40 AM,N,4,265,265,1,6.36,36.5,0,0.5,0,0,,0.3,37.3,1,1
2,09/24/2018 07:24:34 AM,09/24/2018 09:03:11 AM,N,1,92,186,1,15.21,65,0,0.5,0,5.76,,0.3,71.56,1,1
1,09/24/2018 07:24:40 AM,09/24/2018 07:29:32 AM,N,1,129,82,1,0.6,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 07:24:43 AM,09/24/2018 08:23:08 AM,N,1,226,233,1,3.99,33.5,0,0.5,0,0,,0.3,34.3,1,1
2,09/24/2018 07:24:44 AM,09/24/2018 08:08:42 AM,N,1,251,25,1,14.45,42.5,0,0.5,0,0,,0.3,43.3,1,1
2,09/24/2018 07:24:45 AM,09/24/2018 07:33:20 AM,N,1,69,69,5,1.19,7.5,0,0.5,0,0,,0.3,8.3,1,1
2,09/24/2018 07:24:47 AM,09/24/2018 07:29:07 AM,N,1,82,173,1,0.66,5,0,0.5,0,0,,0.3,5.8,1,1
2,09/24/2018 07:24:48 AM,09/24/2018 07:39:25 AM,N,1,74,244,1,4.41,16.5,0,0.5,3.46,0,,0.3,20.76,1,1
1,09/24/2018 07:24:52 AM,09/24/2018 07:27:59 AM,N,1,74,74,2,0.5,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 07:25:03 AM,09/24/2018 07:39:30 AM,N,1,74,238,1,2.27,11,0,0.5,2.95,0,,0.3,14.75,1,1
2,09/24/2018 07:25:06 AM,09/24/2018 07:50:52 AM,N,1,130,265,1,7.88,27.5,0,0.5,0,0,,0.3,28.3,1,1
1,09/24/2018 07:25:11 AM,09/24/2018 07:40:10 AM,N,1,74,74,1,0.9,10,0,0.5,2.15,0,,0.3,12.95,1,1
2,09/24/2018 07:25:14 AM,09/24/2018 08:05:21 AM,N,1,55,4,1,17.01,50,0,0.5,0,5.76,,0.3,56.56,1,1
2,09/24/2018 07:25:22 AM,09/24/2018 07:38:48 AM,N,1,7,145,1,2.37,11,0,0.5,0,0,,0.3,11.8,2,1
2,09/24/2018 07:25:22 AM,09/24/2018 07:49:08 AM,N,1,51,242,1,5.42,21,0,0.5,0,0,,0.3,21.8,1,1
2,09/24/2018 07:25:24 AM,09/24/2018 07:56:05 AM,N,1,174,168,1,7.39,25,0,0.5,0,0,,0.3,25.8,1,1
2,09/24/2018 07:25:24 AM,09/24/2018 07:33:44 AM,N,1,55,55,1,1.51,8,0,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 07:25:25 AM,09/24/2018 07:27:36 AM,N,1,75,74,1,0.87,4.5,0,0.5,1.32,0,,0.3,6.62,1,1
1,09/24/2018 07:25:27 AM,09/24/2018 07:53:35 AM,N,1,112,170,1,3,18.5,0,0.5,3.76,5.76,,0.3,28.82,1,1
2,09/24/2018 07:25:30 AM,09/24/2018 07:27:42 AM,N,1,33,33,1,0.33,3.5,0,0.5,0.86,0,,0.3,5.16,1,1
2,09/24/2018 07:25:38 AM,09/24/2018 07:41:10 AM,N,1,69,168,1,1.56,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 07:25:47 AM,09/24/2018 07:36:26 AM,N,1,41,168,1,2.3,10,0,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 07:25:53 AM,09/24/2018 07:48:02 AM,N,1,69,20,1,3.16,16,0,0.5,0,0,,0.3,16.8,1,1
2,09/24/2018 07:25:58 AM,09/24/2018 08:16:45 AM,N,1,225,75,1,13.37,44,0,0.5,0,0,,0.3,44.8,1,1
1,09/24/2018 07:26:10 AM,09/24/2018 07:42:28 AM,N,1,116,159,1,1.9,12,0,0.5,0,0,,0.3,12.8,1,1
2,09/24/2018 07:26:19 AM,09/24/2018 07:44:28 AM,N,1,189,14,1,6.41,20,0,0.5,0,0,,0.3,20.8,1,1
2,09/24/2018 07:26:20 AM,09/24/2018 07:32:35 AM,N,1,41,152,1,1.11,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 07:26:23 AM,09/24/2018 08:09:57 AM,N,1,71,65,1,4.85,27,0,0.5,0,0,,0.3,27.8,1,1
2,09/24/2018 07:26:33 AM,09/24/2018 07:35:55 AM,N,1,41,42,1,0.96,8,0,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 07:26:34 AM,09/24/2018 07:26:37 AM,N,5,265,265,1,0,17,0,0,4.25,0,,0,21.25,1,2
2,09/24/2018 07:26:46 AM,09/24/2018 08:11:48 AM,N,1,33,143,1,7.47,32.5,0,0.5,6.66,0,,0.3,39.96,1,1
2,09/24/2018 07:26:48 AM,09/24/2018 08:24:43 AM,N,1,123,18,1,23.73,67,0,0.5,0,5.76,,0.3,73.56,1,1
2,09/24/2018 07:26:50 AM,09/24/2018 07:32:21 AM,N,1,167,159,1,1.03,6,0,0.5,0,0,,0.3,6.8,2,1
1,09/24/2018 07:26:51 AM,09/24/2018 07:37:26 AM,N,1,166,244,1,2.5,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 07:27:00 AM,09/24/2018 07:46:08 AM,N,1,188,39,1,3.17,15,0,0.5,0,0,,0.3,15.8,1,1
2,09/24/2018 07:27:03 AM,09/24/2018 07:53:00 AM,N,1,119,213,1,8.36,28.5,0,0.5,0,0,,0.3,29.3,1,1
1,09/24/2018 07:27:07 AM,09/24/2018 07:35:54 AM,N,1,41,239,3,1.5,8,0,0.5,1.5,0,,0.3,10.3,1,1
2,09/24/2018 07:27:08 AM,09/24/2018 07:47:57 AM,N,1,265,10,1,5.41,20,0,0.5,0,0,,0.3,20.8,2,1
2,09/24/2018 07:27:08 AM,09/24/2018 08:32:43 AM,N,1,169,61,2,24.76,73.5,0,0.5,0,5.76,,0.3,80.06,1,1
2,09/24/2018 07:27:09 AM,09/24/2018 07:52:16 AM,N,1,166,43,1,3.92,19,0,0.5,3.96,0,,0.3,23.76,1,1
2,09/24/2018 07:27:25 AM,09/24/2018 07:55:20 AM,N,1,119,254,1,8.3,28.5,0,0.5,0,0,,0.3,29.3,1,1
2,09/24/2018 07:27:30 AM,09/24/2018 07:32:41 AM,N,1,181,181,1,1.08,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 07:27:34 AM,09/24/2018 08:45:02 AM,N,1,218,170,5,14.42,54,0,0.5,0,5.76,,0.3,60.56,1,1
2,09/24/2018 07:27:36 AM,09/24/2018 07:33:35 AM,N,1,97,25,1,0.84,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 07:27:36 AM,09/24/2018 07:40:57 AM,N,1,43,236,1,2.02,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 07:27:37 AM,09/24/2018 07:41:26 AM,N,1,226,157,1,2.02,11,0,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 07:27:38 AM,09/24/2018 07:30:24 AM,N,1,152,166,1,0.4,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 07:27:48 AM,09/24/2018 08:02:25 AM,N,1,33,138,1,11.38,34,0,0.5,10,0,,0.3,44.8,1,1
2,09/24/2018 07:27:51 AM,09/24/2018 07:33:41 AM,N,1,42,116,1,0.98,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 07:27:59 AM,09/24/2018 07:37:37 AM,N,1,244,166,1,1.68,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 07:28:01 AM,09/24/2018 07:49:04 AM,N,1,74,193,1,5.1,17.5,0,0.5,0,5.76,,0.3,24.06,2,1
2,09/24/2018 07:28:02 AM,09/24/2018 07:52:01 AM,N,1,41,138,1,7.23,24.5,0,0.5,2,0,,0.3,27.3,1,1
2,09/24/2018 07:28:03 AM,09/24/2018 07:48:10 AM,N,1,14,133,1,3.58,16,0,0.5,0,0,,0.3,16.8,1,1
2,09/24/2018 07:28:04 AM,09/24/2018 07:35:55 AM,N,1,61,188,1,1.54,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 07:28:05 AM,09/24/2018 07:57:54 AM,N,1,136,166,1,5.66,23,0,0.5,0,0,,0.3,23.8,1,1
2,09/24/2018 07:28:12 AM,09/24/2018 07:32:21 AM,N,1,43,151,1,0.78,5,0,0.5,0.87,0,,0.3,6.67,1,1
2,09/24/2018 07:28:14 AM,09/24/2018 07:36:44 AM,N,1,7,223,1,1.79,8,0,0.5,0,0,,0.3,8.8,2,1
